"time"; "type"; "msg per second"; "mean"; "median"; "90% percentile"; "99% percentile"; "max";
22:17:23; 129; 1; 293.0; 293; 293; 293; 293;
22:17:23; 109; 1; 368.0; 368; 368; 368; 368;
22:17:24; 111; 2; 222.0; 229; 229; 229; 229;
22:17:24; 101; 48; 250.41666666666666; 250; 271; 305; 305;
22:17:24; 103; 40; 218.675; 211; 270; 334; 334;
22:17:24; 109; 2; 251.5; 256; 256; 256; 256;
22:17:25; 111; 4; 249.0; 278; 299; 299; 299;
22:17:25; 101; 45; 241.73333333333332; 243; 258; 279; 279;
22:17:25; 103; 44; 221.0; 214; 251; 325; 325;
22:17:25; 109; 4; 243.75; 246; 248; 248; 248;
22:17:26; 111; 1; 215.0; 215; 215; 215; 215;
22:17:26; 101; 36; 247.80555555555554; 245; 273; 349; 349;
22:17:26; 103; 36; 215.08333333333334; 212; 261; 328; 328;
22:17:26; 109; 1; 253.0; 253; 253; 253; 253;
22:17:27; 101; 56; 244.98214285714286; 246; 271; 307; 307;
22:17:27; 103; 57; 212.87719298245614; 209; 253; 330; 330;
22:17:28; 111; 2; 241.0; 257; 257; 257; 257;
22:17:28; 101; 54; 242.55555555555554; 241; 266; 295; 295;
22:17:28; 103; 55; 211.56363636363636; 211; 234; 291; 291;
22:17:28; 109; 2; 258.5; 280; 280; 280; 280;
22:17:29; 111; 17; 245.76470588235293; 249; 308; 330; 330;
22:17:29; 101; 48; 252.125; 246; 285; 366; 366;
22:17:29; 103; 52; 222.34615384615384; 213; 277; 332; 332;
22:17:29; 109; 17; 256.0; 252; 268; 319; 319;
22:17:30; 111; 9; 233.88888888888889; 227; 283; 283; 283;
22:17:30; 101; 58; 248.75862068965517; 249; 286; 332; 332;
22:17:30; 103; 59; 216.79661016949152; 211; 248; 375; 375;
22:17:30; 109; 10; 289.1; 298; 379; 379; 379;
22:17:31; 111; 4; 214.5; 219; 229; 229; 229;
22:17:31; 101; 44; 250.0681818181818; 246; 296; 330; 330;
22:17:31; 103; 47; 212.31914893617022; 210; 235; 334; 334;
22:17:31; 129; 1; 267.0; 267; 267; 267; 267;
22:17:31; 109; 4; 253.75; 259; 261; 261; 261;
22:17:32; 111; 2; 215.0; 219; 219; 219; 219;
22:17:32; 101; 44; 242.45454545454547; 246; 265; 283; 283;
22:17:32; 103; 33; 212.12121212121212; 210; 239; 282; 282;
22:17:32; 109; 1; 287.0; 287; 287; 287; 287;
22:17:33; 101; 44; 247.0681818181818; 246; 271; 327; 327;
22:17:33; 103; 44; 209.5; 209; 250; 289; 289;
22:17:34; 101; 56; 243.92857142857142; 243; 263; 362; 362;
22:17:34; 103; 55; 216.3272727272727; 211; 237; 502; 502;
22:17:34; 109; 1; 254.0; 254; 254; 254; 254;
22:17:35; 101; 39; 244.84615384615384; 247; 272; 307; 307;
22:17:35; 103; 35; 207.14285714285714; 208; 226; 327; 327;
22:17:36; 101; 35; 244.9142857142857; 244; 263; 288; 288;
22:17:36; 103; 38; 209.6315789473684; 211; 228; 251; 251;
22:17:37; 111; 2; 228.5; 231; 231; 231; 231;
22:17:37; 101; 44; 259.1818181818182; 253; 297; 450; 450;
22:17:37; 103; 48; 215.41666666666666; 212; 249; 305; 305;
22:17:37; 109; 2; 274.0; 303; 303; 303; 303;
22:17:38; 111; 2; 225.5; 236; 236; 236; 236;
22:17:38; 101; 71; 252.43661971830986; 244; 296; 331; 331;
22:17:38; 103; 62; 217.6290322580645; 210; 269; 333; 333;
22:17:38; 109; 2; 239.5; 243; 243; 243; 243;
22:17:39; 111; 2; 254.0; 281; 281; 281; 281;
22:17:39; 101; 52; 250.67307692307693; 248; 275; 342; 342;
22:17:39; 103; 69; 219.231884057971; 211; 253; 570; 570;
22:17:39; 109; 1; 329.0; 329; 329; 329; 329;
22:17:40; 111; 4; 226.75; 233; 255; 255; 255;
22:17:40; 101; 49; 247.53061224489795; 242; 279; 342; 342;
22:17:40; 103; 52; 219.1153846153846; 214; 255; 321; 321;
22:17:40; 109; 2; 267.0; 276; 276; 276; 276;
22:17:41; 101; 51; 243.76470588235293; 243; 262; 331; 331;
22:17:41; 103; 48; 216.70833333333334; 212; 266; 463; 463;
22:17:41; 109; 2; 289.0; 301; 301; 301; 301;
22:17:42; 111; 4; 230.0; 220; 279; 279; 279;
22:17:42; 101; 35; 246.4; 245; 265; 301; 301;
22:17:42; 103; 33; 217.93939393939394; 212; 259; 296; 296;
22:17:42; 109; 2; 255.0; 269; 269; 269; 269;
22:17:43; 111; 1; 220.0; 220; 220; 220; 220;
22:17:43; 101; 42; 242.0; 242; 264; 281; 281;
22:17:43; 103; 42; 209.33333333333334; 211; 221; 258; 258;
22:17:43; 109; 4; 253.25; 254; 266; 266; 266;
22:17:44; 111; 14; 217.28571428571428; 212; 254; 306; 306;
22:17:44; 101; 36; 249.5; 247; 268; 328; 328;
22:17:44; 103; 36; 215.72222222222223; 210; 245; 340; 340;
22:17:44; 109; 14; 293.7857142857143; 290; 335; 377; 377;
22:17:45; 111; 1; 226.0; 226; 226; 226; 226;
22:17:45; 101; 29; 246.68965517241378; 247; 275; 283; 283;
22:17:45; 103; 27; 212.0; 211; 249; 272; 272;
22:17:46; 111; 3; 246.66666666666666; 228; 290; 290; 290;
22:17:46; 101; 56; 247.83928571428572; 247; 271; 306; 306;
22:17:46; 103; 62; 215.19354838709677; 209; 257; 404; 404;
22:17:46; 129; 1; 298.0; 298; 298; 298; 298;
22:17:46; 109; 3; 264.3333333333333; 243; 311; 311; 311;
22:17:47; 111; 2; 220.5; 221; 221; 221; 221;
22:17:47; 101; 63; 242.44444444444446; 241; 264; 318; 318;
22:17:47; 103; 74; 219.16216216216216; 214; 255; 301; 301;
22:17:47; 129; 1; 242.0; 242; 242; 242; 242;
22:17:47; 109; 3; 258.3333333333333; 269; 271; 271; 271;
22:17:48; 101; 44; 247.9318181818182; 249; 268; 304; 304;
22:17:48; 103; 41; 214.41463414634146; 213; 233; 302; 302;
22:17:49; 111; 3; 239.0; 222; 275; 275; 275;
22:17:49; 101; 60; 253.43333333333334; 248; 292; 357; 357;
22:17:49; 103; 57; 224.64912280701753; 210; 273; 520; 520;
22:17:49; 109; 3; 258.3333333333333; 244; 296; 296; 296;
22:17:50; 101; 51; 251.05882352941177; 248; 279; 394; 394;
22:17:50; 103; 52; 217.42307692307693; 211; 270; 307; 307;
22:17:51; 101; 43; 242.69767441860466; 245; 261; 294; 294;
22:17:51; 103; 40; 200.575; 208; 217; 229; 229;
22:17:51; 109; 1; 262.0; 262; 262; 262; 262;
22:17:52; 111; 1; 218.0; 218; 218; 218; 218;
22:17:52; 101; 37; 248.05405405405406; 246; 280; 317; 317;
22:17:52; 103; 36; 216.16666666666666; 214; 247; 274; 274;
22:17:52; 109; 1; 275.0; 275; 275; 275; 275;
22:17:53; 111; 1; 227.0; 227; 227; 227; 227;
22:17:53; 101; 49; 246.79591836734693; 246; 265; 323; 323;
22:17:53; 103; 46; 227.06521739130434; 214; 268; 509; 509;
22:17:53; 109; 3; 269.6666666666667; 274; 276; 276; 276;
22:17:54; 111; 1; 229.0; 229; 229; 229; 229;
22:17:54; 101; 39; 241.89743589743588; 244; 262; 290; 290;
22:17:54; 103; 38; 210.02631578947367; 212; 236; 278; 278;
22:17:54; 109; 1; 277.0; 277; 277; 277; 277;
22:17:55; 111; 4; 219.25; 225; 240; 240; 240;
22:17:55; 101; 52; 250.6153846153846; 244; 278; 330; 330;
22:17:55; 103; 52; 223.51923076923077; 211; 262; 527; 527;
22:17:55; 109; 4; 242.25; 245; 247; 247; 247;
22:17:56; 111; 1; 214.0; 214; 214; 214; 214;
22:17:56; 101; 59; 241.59322033898306; 242; 263; 301; 301;
22:17:56; 103; 49; 205.3469387755102; 207; 221; 246; 246;
22:17:56; 109; 1; 290.0; 290; 290; 290; 290;
22:17:57; 111; 6; 224.5; 216; 276; 276; 276;
22:17:57; 101; 47; 244.19148936170214; 244; 268; 322; 322;
22:17:57; 103; 49; 206.0612244897959; 209; 230; 273; 273;
22:17:57; 109; 4; 269.5; 263; 300; 300; 300;
22:17:58; 101; 44; 246.1590909090909; 241; 279; 379; 379;
22:17:58; 103; 44; 225.5909090909091; 214; 255; 502; 502;
22:17:58; 109; 1; 289.0; 289; 289; 289; 289;
22:17:59; 111; 16; 241.1875; 223; 328; 330; 330;
22:17:59; 101; 48; 246.77083333333334; 248; 277; 311; 311;
22:17:59; 103; 47; 237.5744680851064; 211; 329; 548; 548;
22:17:59; 109; 14; 270.07142857142856; 254; 324; 344; 344;
22:18:00; 101; 34; 242.76470588235293; 246; 259; 282; 282;
22:18:00; 103; 37; 210.51351351351352; 210; 225; 277; 277;
22:18:01; 101; 37; 246.78378378378378; 247; 266; 308; 308;
22:18:01; 103; 32; 215.34375; 211; 229; 438; 438;
22:18:02; 111; 4; 227.5; 227; 253; 253; 253;
22:18:02; 101; 36; 251.38888888888889; 245; 281; 336; 336;
22:18:02; 103; 33; 212.84848484848484; 211; 221; 489; 489;
22:18:02; 109; 2; 264.0; 276; 276; 276; 276;
22:18:03; 111; 8; 216.25; 207; 258; 258; 258;
22:18:03; 101; 38; 242.0; 244; 277; 316; 316;
22:18:03; 103; 34; 219.2941176470588; 213; 245; 268; 268;
22:18:03; 109; 3; 269.0; 268; 290; 290; 290;
22:18:04; 111; 1; 229.0; 229; 229; 229; 229;
22:18:04; 101; 39; 245.48717948717947; 243; 273; 292; 292;
22:18:04; 103; 45; 207.75555555555556; 210; 226; 254; 254;
22:18:04; 109; 1; 247.0; 247; 247; 247; 247;
22:18:05; 111; 1; 221.0; 221; 221; 221; 221;
22:18:05; 101; 40; 247.95; 244; 281; 354; 354;
22:18:05; 103; 35; 211.37142857142857; 212; 236; 250; 250;
22:18:05; 109; 1; 258.0; 258; 258; 258; 258;
22:18:06; 111; 1; 204.0; 204; 204; 204; 204;
22:18:06; 101; 36; 244.41666666666666; 244; 280; 321; 321;
22:18:06; 103; 36; 205.83333333333334; 209; 220; 230; 230;
22:18:06; 109; 2; 278.0; 304; 304; 304; 304;
22:18:07; 101; 39; 240.0; 240; 267; 272; 272;
22:18:07; 103; 34; 216.23529411764707; 210; 247; 340; 340;
22:18:08; 101; 38; 243.02631578947367; 243; 264; 316; 316;
22:18:08; 103; 39; 216.7948717948718; 209; 232; 521; 521;
22:18:09; 111; 1; 255.0; 255; 255; 255; 255;
22:18:09; 101; 39; 256.3333333333333; 246; 300; 459; 459;
22:18:09; 103; 39; 213.3846153846154; 212; 230; 323; 323;
22:18:09; 109; 2; 244.0; 248; 248; 248; 248;
22:18:10; 101; 35; 244.65714285714284; 246; 266; 274; 274;
22:18:10; 103; 33; 229.33333333333334; 211; 241; 522; 522;
22:18:10; 109; 2; 268.5; 276; 276; 276; 276;
22:18:11; 101; 38; 245.81578947368422; 247; 270; 284; 284;
22:18:11; 103; 35; 208.31428571428572; 211; 230; 251; 251;
22:18:12; 111; 1; 223.0; 223; 223; 223; 223;
22:18:12; 101; 60; 249.33333333333334; 247; 279; 299; 299;
22:18:12; 103; 64; 216.921875; 212; 251; 320; 320;
22:18:12; 109; 1; 245.0; 245; 245; 245; 245;
22:18:13; 101; 45; 244.53333333333333; 243; 269; 281; 281;
22:18:13; 103; 38; 210.60526315789474; 213; 230; 282; 282;
22:18:14; 111; 14; 204.71428571428572; 202; 254; 259; 259;
22:18:14; 101; 47; 240.85106382978722; 242; 260; 274; 274;
22:18:14; 103; 43; 209.62790697674419; 211; 237; 281; 281;
22:18:14; 109; 14; 313.85714285714283; 307; 332; 657; 657;
22:18:15; 101; 44; 245.38636363636363; 247; 265; 328; 328;
22:18:15; 103; 44; 213.25; 212; 229; 330; 330;
22:18:15; 109; 2; 272.5; 273; 273; 273; 273;
22:18:16; 111; 1; 288.0; 288; 288; 288; 288;
22:18:16; 101; 41; 249.58536585365854; 246; 273; 353; 353;
22:18:16; 103; 41; 215.5609756097561; 214; 238; 296; 296;
22:18:17; 101; 37; 252.8918918918919; 249; 285; 304; 304;
22:18:17; 103; 34; 218.05882352941177; 211; 224; 514; 514;
22:18:18; 101; 32; 247.78125; 249; 269; 280; 280;
22:18:18; 103; 32; 222.96875; 212; 269; 454; 454;
22:18:19; 101; 36; 244.25; 244; 263; 275; 275;
22:18:19; 103; 36; 213.83333333333334; 211; 249; 283; 283;
22:18:19; 109; 1; 263.0; 263; 263; 263; 263;
22:18:20; 111; 1; 347.0; 347; 347; 347; 347;
22:18:20; 101; 44; 250.95454545454547; 250; 272; 305; 305;
22:18:20; 103; 43; 207.46511627906978; 209; 225; 247; 247;
22:18:20; 109; 2; 303.0; 348; 348; 348; 348;
22:18:21; 111; 1; 207.0; 207; 207; 207; 207;
22:18:21; 101; 44; 243.6818181818182; 241; 266; 306; 306;
22:18:21; 103; 42; 209.35714285714286; 210; 230; 279; 279;
22:18:21; 109; 1; 282.0; 282; 282; 282; 282;
22:18:22; 101; 42; 277.5952380952381; 247; 329; 714; 714;
22:18:22; 103; 41; 208.6341463414634; 208; 221; 294; 294;
22:18:23; 111; 1; 223.0; 223; 223; 223; 223;
22:18:23; 101; 42; 244.5; 242; 279; 321; 321;
22:18:23; 103; 40; 211.775; 210; 223; 279; 279;
22:18:23; 109; 1; 301.0; 301; 301; 301; 301;
22:18:24; 111; 2; 231.5; 242; 242; 242; 242;
22:18:24; 101; 39; 244.35897435897436; 241; 277; 331; 331;
22:18:24; 103; 39; 213.48717948717947; 211; 241; 328; 328;
22:18:24; 109; 2; 244.0; 246; 246; 246; 246;
22:17:37; 103; 1; 220.0; 220; 220; 220; 220;
22:18:25; 111; 1; 215.0; 215; 215; 215; 215;
22:18:25; 101; 43; 243.32558139534885; 245; 264; 298; 298;
22:18:25; 103; 43; 214.6046511627907; 210; 238; 256; 256;
22:18:25; 109; 2; 247.0; 253; 253; 253; 253;
22:18:26; 101; 48; 248.95833333333334; 242; 288; 329; 329;
22:18:26; 103; 66; 214.8181818181818; 210; 254; 371; 371;
22:18:26; 109; 1; 261.0; 261; 261; 261; 261;
22:18:27; 111; 6; 267.8333333333333; 216; 487; 487; 487;
22:18:27; 101; 48; 249.8125; 245; 276; 379; 379;
22:18:27; 103; 46; 216.93478260869566; 211; 246; 368; 368;
22:18:27; 109; 4; 281.75; 292; 325; 325; 325;
22:18:28; 101; 42; 245.07142857142858; 247; 270; 317; 317;
22:18:28; 103; 43; 212.2093023255814; 212; 228; 260; 260;
22:18:29; 111; 14; 234.85714285714286; 234; 264; 332; 332;
22:18:29; 101; 43; 249.62790697674419; 248; 277; 450; 450;
22:18:29; 103; 41; 212.9512195121951; 208; 254; 353; 353;
22:18:30; 111; 1; 217.0; 217; 217; 217; 217;
22:18:30; 101; 39; 241.25641025641025; 242; 263; 268; 268;
22:18:30; 103; 38; 213.02631578947367; 214; 242; 302; 302;
22:18:30; 109; 15; 269.1333333333333; 259; 322; 341; 341;
22:18:31; 101; 39; 244.56410256410257; 242; 273; 328; 328;
22:18:31; 103; 39; 212.12820512820514; 211; 256; 279; 279;
22:18:31; 109; 1; 316.0; 316; 316; 316; 316;
22:18:32; 111; 1; 224.0; 224; 224; 224; 224;
22:18:32; 101; 48; 241.0; 239; 266; 322; 322;
22:18:32; 103; 54; 211.90740740740742; 212; 243; 273; 273;
22:18:32; 109; 1; 244.0; 244; 244; 244; 244;
22:18:33; 111; 2; 208.0; 214; 214; 214; 214;
22:18:33; 101; 42; 247.21428571428572; 247; 287; 330; 330;
22:18:33; 103; 41; 207.53658536585365; 208; 223; 332; 332;
22:18:33; 109; 2; 250.5; 256; 256; 256; 256;
22:18:34; 111; 5; 214.2; 212; 229; 229; 229;
22:18:34; 101; 60; 241.36666666666667; 240; 267; 311; 311;
22:18:34; 103; 56; 212.42857142857142; 207; 227; 301; 301;
22:18:34; 109; 3; 246.0; 245; 250; 250; 250;
22:18:35; 111; 2; 238.0; 253; 253; 253; 253;
22:18:35; 101; 41; 245.4878048780488; 246; 258; 453; 453;
22:18:35; 103; 36; 223.27777777777777; 212; 273; 344; 344;
22:18:35; 109; 2; 262.5; 272; 272; 272; 272;
22:18:36; 111; 3; 242.33333333333334; 248; 276; 276; 276;
22:18:36; 101; 44; 247.1818181818182; 247; 272; 291; 291;
22:18:36; 103; 43; 224.88372093023256; 212; 270; 493; 493;
22:18:36; 109; 3; 275.6666666666667; 288; 290; 290; 290;
22:18:37; 111; 3; 230.33333333333334; 212; 284; 284; 284;
22:18:37; 101; 45; 244.51111111111112; 245; 267; 290; 290;
22:18:37; 103; 41; 215.0487804878049; 211; 235; 282; 282;
22:18:37; 109; 1; 240.0; 240; 240; 240; 240;
22:18:38; 111; 2; 216.5; 219; 219; 219; 219;
22:18:38; 101; 45; 250.26666666666668; 246; 301; 352; 352;
22:18:38; 103; 54; 219.05555555555554; 212; 254; 380; 380;
22:18:38; 109; 3; 257.6666666666667; 262; 274; 274; 274;
22:18:39; 101; 46; 243.84782608695653; 246; 263; 306; 306;
22:18:39; 103; 42; 207.8095238095238; 209; 222; 279; 279;
22:18:39; 109; 1; 256.0; 256; 256; 256; 256;
22:18:40; 101; 43; 247.51162790697674; 243; 286; 361; 361;
22:18:40; 103; 37; 222.51351351351352; 211; 275; 523; 523;
22:18:41; 111; 1; 219.0; 219; 219; 219; 219;
22:18:41; 101; 42; 246.0952380952381; 245; 268; 286; 286;
22:18:41; 103; 35; 210.02857142857144; 209; 250; 283; 283;
22:18:42; 111; 1; 213.0; 213; 213; 213; 213;
22:18:42; 101; 38; 254.8421052631579; 249; 327; 343; 343;
22:18:42; 103; 41; 210.390243902439; 211; 230; 264; 264;
22:18:42; 109; 1; 249.0; 249; 249; 249; 249;
22:18:43; 111; 2; 210.0; 212; 212; 212; 212;
22:18:43; 101; 35; 246.57142857142858; 249; 263; 300; 300;
22:18:43; 103; 33; 233.0; 214; 254; 533; 533;
22:18:43; 109; 3; 278.3333333333333; 254; 335; 335; 335;
22:18:44; 111; 1; 219.0; 219; 219; 219; 219;
22:18:44; 101; 31; 258.51612903225805; 255; 288; 430; 430;
22:18:44; 103; 32; 207.375; 211; 247; 262; 262;
22:18:44; 109; 1; 239.0; 239; 239; 239; 239;
22:18:45; 111; 16; 236.75; 219; 327; 336; 336;
22:18:45; 101; 33; 252.27272727272728; 248; 279; 338; 338;
22:18:45; 103; 31; 211.2258064516129; 213; 227; 306; 306;
22:18:45; 109; 15; 264.53333333333336; 252; 304; 307; 307;
22:18:46; 111; 1; 243.0; 243; 243; 243; 243;
22:18:46; 101; 42; 247.42857142857142; 244; 273; 350; 350;
22:18:46; 103; 46; 214.3695652173913; 212; 246; 307; 307;
22:18:46; 109; 1; 243.0; 243; 243; 243; 243;
22:18:47; 111; 2; 262.5; 271; 271; 271; 271;
22:18:47; 101; 40; 244.7; 246; 265; 300; 300;
22:18:47; 103; 45; 211.55555555555554; 212; 228; 259; 259;
22:18:47; 109; 3; 257.3333333333333; 262; 269; 269; 269;
22:18:48; 101; 39; 242.48717948717947; 246; 265; 272; 272;
22:18:48; 103; 41; 203.9512195121951; 208; 221; 287; 287;
22:18:49; 111; 2; 241.5; 258; 258; 258; 258;
22:18:49; 101; 36; 244.72222222222223; 243; 267; 359; 359;
22:18:49; 103; 37; 229.1891891891892; 211; 258; 533; 533;
22:18:49; 109; 1; 250.0; 250; 250; 250; 250;
22:18:50; 111; 1; 206.0; 206; 206; 206; 206;
22:18:50; 101; 37; 246.56756756756758; 242; 265; 291; 291;
22:18:50; 103; 40; 214.425; 213; 237; 298; 298;
22:18:50; 109; 2; 260.5; 274; 274; 274; 274;
22:18:51; 101; 36; 253.66666666666666; 255; 288; 317; 317;
22:18:51; 103; 34; 213.94117647058823; 217; 240; 275; 275;
22:18:52; 111; 1; 217.0; 217; 217; 217; 217;
22:18:52; 101; 38; 246.5; 248; 265; 304; 304;
22:18:52; 103; 30; 206.8; 211; 224; 249; 249;
22:18:52; 109; 1; 255.0; 255; 255; 255; 255;
22:18:53; 101; 33; 247.96969696969697; 247; 265; 331; 331;
22:18:53; 103; 35; 217.0; 213; 276; 297; 297;
22:18:53; 109; 1; 255.0; 255; 255; 255; 255;
22:18:38; 101; 1; 257.0; 257; 257; 257; 257;
22:18:54; 111; 1; 204.0; 204; 204; 204; 204;
22:18:54; 101; 27; 250.25925925925927; 252; 274; 331; 331;
22:18:54; 103; 22; 212.36363636363637; 212; 222; 284; 284;
22:18:54; 109; 1; 263.0; 263; 263; 263; 263;
22:18:55; 111; 1; 288.0; 288; 288; 288; 288;
22:18:55; 101; 41; 253.73170731707316; 245; 291; 376; 376;
22:18:55; 103; 43; 224.93023255813952; 216; 257; 516; 516;
22:18:55; 109; 1; 256.0; 256; 256; 256; 256;
22:18:56; 111; 1; 208.0; 208; 208; 208; 208;
22:18:56; 101; 42; 248.16666666666666; 248; 280; 328; 328;
22:18:56; 103; 39; 217.66666666666666; 213; 259; 280; 280;
22:18:56; 109; 1; 252.0; 252; 252; 252; 252;
22:18:57; 111; 4; 230.5; 236; 239; 239; 239;
22:18:57; 101; 53; 252.16981132075472; 244; 287; 317; 317;
22:18:57; 103; 60; 220.13333333333333; 214; 264; 334; 334;
22:18:57; 129; 1; 269.0; 269; 269; 269; 269;
22:18:57; 109; 2; 274.5; 308; 308; 308; 308;
22:18:58; 101; 59; 255.4915254237288; 245; 303; 456; 456;
22:18:58; 103; 54; 214.3148148148148; 210; 246; 276; 276;
22:18:59; 101; 38; 249.76315789473685; 248; 275; 340; 340;
22:18:59; 103; 44; 213.22727272727272; 212; 245; 287; 287;
22:19:00; 111; 15; 223.33333333333334; 212; 256; 267; 267;
22:19:00; 101; 44; 254.36363636363637; 248; 283; 363; 363;
22:19:00; 103; 47; 225.17021276595744; 213; 291; 338; 338;
22:19:00; 109; 14; 274.35714285714283; 263; 324; 364; 364;
22:19:01; 111; 3; 210.0; 204; 224; 224; 224;
22:19:01; 101; 35; 248.05714285714285; 248; 282; 314; 314;
22:19:01; 103; 38; 216.26315789473685; 213; 257; 280; 280;
22:19:01; 109; 2; 241.0; 242; 242; 242; 242;
22:19:02; 101; 71; 254.92957746478874; 251; 301; 357; 357;
22:19:02; 103; 78; 216.55128205128204; 211; 255; 326; 326;
22:19:02; 109; 2; 256.5; 258; 258; 258; 258;
22:19:03; 111; 1; 194.0; 194; 194; 194; 194;
22:19:03; 101; 71; 248.45070422535213; 245; 270; 370; 370;
22:19:03; 103; 61; 213.27868852459017; 210; 252; 304; 304;
22:19:03; 109; 2; 250.5; 252; 252; 252; 252;
22:19:04; 101; 57; 250.98245614035088; 245; 283; 332; 332;
22:19:04; 103; 56; 222.17857142857142; 210; 272; 501; 501;
22:19:04; 109; 3; 246.66666666666666; 251; 251; 251; 251;
22:19:05; 111; 1; 275.0; 275; 275; 275; 275;
22:19:05; 101; 43; 243.7906976744186; 245; 265; 314; 314;
22:19:05; 103; 37; 221.27027027027026; 213; 252; 495; 495;
22:19:05; 109; 2; 267.0; 275; 275; 275; 275;
22:19:06; 101; 52; 244.19230769230768; 244; 270; 329; 329;
22:19:06; 103; 52; 212.75; 210; 230; 334; 334;
22:19:07; 101; 39; 245.30769230769232; 241; 265; 376; 376;
22:19:07; 103; 34; 225.58823529411765; 213; 274; 347; 347;
22:19:08; 111; 1; 225.0; 225; 225; 225; 225;
22:19:08; 101; 35; 246.5142857142857; 243; 289; 303; 303;
22:19:08; 103; 32; 207.03125; 211; 219; 221; 221;
22:19:08; 109; 1; 296.0; 296; 296; 296; 296;
22:19:09; 101; 34; 251.7941176470588; 248; 286; 331; 331;
22:19:09; 103; 34; 208.52941176470588; 208; 238; 332; 332;
22:19:09; 109; 1; 262.0; 262; 262; 262; 262;
22:19:10; 101; 38; 244.94736842105263; 244; 262; 318; 318;
22:19:10; 103; 35; 210.62857142857143; 211; 221; 276; 276;
22:19:11; 101; 44; 253.79545454545453; 249; 303; 332; 332;
22:19:11; 103; 42; 218.23809523809524; 211; 257; 338; 338;
22:19:12; 101; 43; 249.93023255813952; 246; 272; 305; 305;
22:19:12; 103; 39; 221.3846153846154; 213; 246; 534; 534;
22:19:13; 111; 3; 239.0; 241; 280; 280; 280;
22:19:13; 101; 39; 244.51282051282053; 240; 266; 376; 376;
22:19:13; 103; 41; 214.2439024390244; 213; 223; 343; 343;
22:19:13; 109; 2; 245.5; 250; 250; 250; 250;
22:19:14; 101; 43; 246.51162790697674; 245; 270; 303; 303;
22:19:14; 103; 41; 217.2439024390244; 211; 241; 408; 408;
22:19:14; 109; 1; 270.0; 270; 270; 270; 270;
22:19:15; 111; 14; 232.57142857142858; 231; 261; 328; 328;
22:19:15; 101; 37; 256.13513513513516; 245; 278; 533; 533;
22:19:15; 103; 36; 215.27777777777777; 215; 231; 255; 255;
22:19:15; 109; 14; 296.07142857142856; 303; 342; 356; 356;
22:19:16; 101; 48; 251.0625; 252; 271; 301; 301;
22:19:16; 103; 47; 212.31914893617022; 212; 250; 278; 278;
22:19:16; 109; 1; 256.0; 256; 256; 256; 256;
22:19:17; 101; 43; 244.37209302325581; 245; 274; 304; 304;
22:19:17; 103; 40; 215.75; 213; 249; 268; 268;
22:19:18; 101; 45; 248.42222222222222; 245; 272; 330; 330;
22:19:18; 103; 41; 224.09756097560975; 211; 264; 530; 530;
22:19:19; 111; 2; 283.5; 298; 298; 298; 298;
22:19:19; 101; 48; 245.41666666666666; 244; 279; 312; 312;
22:19:19; 103; 47; 216.17021276595744; 210; 257; 283; 283;
22:19:19; 109; 2; 271.0; 301; 301; 301; 301;
22:19:20; 111; 2; 252.0; 292; 292; 292; 292;
22:19:20; 101; 44; 243.0909090909091; 242; 266; 330; 330;
22:19:20; 103; 44; 208.8409090909091; 212; 232; 255; 255;
22:19:20; 109; 2; 249.5; 260; 260; 260; 260;
22:19:21; 111; 1; 234.0; 234; 234; 234; 234;
22:19:21; 101; 58; 253.56896551724137; 251; 294; 356; 356;
22:19:21; 103; 58; 210.98275862068965; 210; 246; 274; 274;
22:19:21; 109; 1; 242.0; 242; 242; 242; 242;
22:19:22; 101; 52; 245.76923076923077; 244; 276; 340; 340;
22:19:22; 103; 53; 215.0566037735849; 213; 237; 473; 473;
22:19:22; 109; 1; 263.0; 263; 263; 263; 263;
22:19:23; 111; 5; 223.4; 215; 254; 254; 254;
22:19:23; 101; 47; 244.27659574468086; 245; 280; 291; 291;
22:19:23; 103; 46; 212.41304347826087; 211; 240; 319; 319;
22:19:23; 109; 4; 266.0; 255; 302; 302; 302;
22:19:24; 111; 2; 207.5; 213; 213; 213; 213;
22:19:24; 101; 59; 247.10169491525423; 244; 283; 318; 318;
22:19:24; 103; 51; 218.72549019607843; 212; 254; 332; 332;
22:19:24; 109; 3; 263.0; 265; 265; 265; 265;
22:19:25; 101; 39; 243.46153846153845; 243; 279; 298; 298;
22:19:25; 103; 37; 213.45945945945945; 213; 234; 350; 350;
